Employee_Wage_Id,PREVAILING_WAGE,PW_UNIT_OF_PAY,PW_WAGE_LEVEL,WAGE_RATE_OF_PAY_FROM,WAGE_RATE_OF_PAY_TO,WAGE_UNIT_OF_PAY,Employee_Id
46470,100339.0,Year,II,116000.0,0.0,Year,55003
46471,114816.0,Year,IV,135000.58,0.0,Year,55004
46472,101754.0,Year,II,125000.0,0.0,Year,55005
46473,101754.0,Year,II,101754.0,186700.0,Year,55006
46474,70845.0,Year,II,75000.0,85000.0,Year,55007
46475,89107.0,Year,II,190000.02,0.0,Year,55008
46476,140920.0,Year,III,151760.0,0.0,Year,55009
46477,105706.0,Year,III,112161.01,0.0,Year,55010
46478,121722.0,Year,III,135000.0,0.0,Year,55011
46479,144726.0,Year,III,165000.0,0.0,Year,55012
46480,144726.0,Year,III,158260.0,0.0,Year,55013
46481,94037.0,Year,II,94037.0,153000.0,Year,55014
46482,189883.0,Year,II,191000.16,0.0,Year,55015
46483,77563.0,Year,II,78200.0,0.0,Year,55016
46484,144726.0,Year,III,161155.25,0.0,Year,55017
46485,157477.0,Year,III,180000.0,260000.0,Year,55018
46486,84531.0,Year,II,110000.0,0.0,Year,55019
46487,98550.0,Year,II,98550.0,98551.0,Year,55020
46488,125445.0,Year,IV,256310.0,0.0,Year,55021
46489,99008.0,Year,III,133650.0,0.0,Year,55022
46490,58094.0,Year,I,95000.0,115000.0,Year,55023
46491,94598.0,Year,IV,135000.0,165000.0,Year,55024
46492,107931.0,Year,III,145040.0,0.0,Year,55025
46493,104187.0,Year,IV,160000.0,0.0,Year,55026
46494,96907.0,Year,II,96907.0,149100.0,Year,55027
46495,94016.0,Year,II,94016.0,94020.0,Year,55028
46496,117478.0,Year,III,118706.0,138944.0,Year,55029
46497,130894.0,Year,II,130894.0,0.0,Year,55030
46498,82638.0,Year,II,82638.0,0.0,Year,55031
46499,81016.0,Year,II,120000.0,130000.0,Year,55032
46500,90750.0,Year,II,90750.0,90751.0,Year,55033
46501,97760.0,Year,I,145000.0,0.0,Year,55034
46502,94806.0,Year,II,115000.0,0.0,Year,55035
46503,99278.0,Year,IV,200000.0,0.0,Year,55036
46504,123614.0,Year,III,123614.0,145000.0,Year,55037
46505,173286.0,Year,No Record,173286.0,0.0,Year,55038
46506,32.69,Hour,II,32.69,56.0,Hour,55039
46507,78437.0,Year,I,100000.0,0.0,Year,55040
46508,110800.0,Year,No Record,112200.0,0.0,Year,55041
46509,88629.0,Year,II,102000.0,123750.0,Year,55042
46510,66997.0,Year,III,66997.0,105000.0,Year,55043
46511,181688.0,Year,IV,194204.0,0.0,Year,55044
46512,91666.0,Year,III,114500.0,136500.0,Year,55045
46513,142563.0,Year,IV,145000.0,0.0,Year,55046
46514,97594.0,Year,III,99700.0,160000.0,Year,55047
46515,108826.0,Year,II,108826.0,0.0,Year,55048
46516,95784.0,Year,II,157800.0,0.0,Year,55049
46517,104749.0,Year,II,165000.0,0.0,Year,55050
46518,39.17,Hour,IV,40.0,0.0,Hour,55051
46519,126214.0,Year,II,200740.0,0.0,Year,55052
46520,65728.0,Year,II,65728.0,65729.0,Year,55053
46521,104437.0,Year,II,105252.57,0.0,Year,55054
46522,92602.0,Year,III,92602.0,0.0,Year,55055
46523,47715.0,Year,I,50909.26,0.0,Year,55056
46524,144310.0,Year,IV,150000.0,170000.0,Year,55057
46525,30.64,Hour,I,30.65,0.0,Hour,55058
46526,134534.0,Year,II,165000.0,0.0,Year,55059
46527,97760.0,Year,I,126302.0,0.0,Year,55060
46528,101754.0,Year,II,101800.0,123700.0,Year,55061
46529,114483.0,Year,III,115000.0,0.0,Year,55062
46530,121763.0,Year,II,150000.0,0.0,Year,55063
46531,91042.0,Year,II,112000.0,0.0,Year,55064
46532,85301.0,Year,II,88500.0,162200.0,Year,55065
46533,84448.0,Year,II,100000.0,0.0,Year,55066
46534,144726.0,Year,III,144726.0,160000.0,Year,55067
46535,78978.0,Year,II,79560.0,0.0,Year,55068
46536,117915.0,Year,IV,117915.0,0.0,Year,55069
46537,61131.0,Year,II,66089.0,0.0,Year,55070
46538,136906.0,Year,III,221200.0,0.0,Year,55071
46539,154466.0,Year,No Record,156655.19,0.0,Year,55072
46540,83886.0,Year,II,94500.0,0.0,Year,55073
46541,75670.0,Year,II,89500.0,0.0,Year,55074
46542,82680.0,Year,II,83256.0,0.0,Year,55075
46543,79955.0,Year,I,93808.0,0.0,Year,55076
46544,86965.0,Year,II,86965.0,0.0,Year,55077
46545,115253.0,Year,III,170000.0,0.0,Year,55078
46546,157477.0,Year,III,160000.0,0.0,Year,55079
46547,72259.0,Year,II,160000.0,0.0,Year,55080
46548,122907.0,Year,III,123000.0,135000.0,Year,55081
46549,85571.0,Year,II,100000.0,0.0,Year,55082
46550,141294.0,Year,IV,145000.0,0.0,Year,55083
46551,61547.0,Year,III,75400.0,93840.0,Year,55084
46552,128315.0,Year,IV,135000.0,0.0,Year,55085
46553,103913.0,Year,No Record,105080.0,0.0,Year,55086
46554,82888.0,Year,II,82888.0,127080.0,Year,55087
46555,45.58,Hour,II,45.58,0.0,Hour,55088
46556,140421.0,Year,III,190422.78,0.0,Year,55089
46557,84032.0,Year,II,95000.0,105000.0,Year,55090
46558,76981.0,Year,II,80000.0,0.0,Year,55091
46559,119350.0,Year,II,120300.0,0.0,Year,55092
46560,72051.0,Year,II,72051.0,72052.0,Year,55093
46561,111176.0,Year,III,111176.0,0.0,Year,55094
46562,146827.0,Year,III,146827.0,162000.0,Year,55095
46563,94037.0,Year,II,94037.0,111176.0,Year,55096
46564,92560.0,Year,II,92560.0,0.0,Year,55097
46565,144726.0,Year,III,160720.0,0.0,Year,55098
46566,62570.0,Year,I,106786.0,0.0,Year,55099
46567,90750.0,Year,II,90750.0,140000.0,Year,55100
46568,65146.0,Year,II,66000.0,99000.0,Year,55101
46569,157477.0,Year,III,170000.0,0.0,Year,55102
46570,63211.0,Year,II,78000.0,0.0,Year,55103
46571,55349.0,Year,I,55349.0,60000.0,Year,55104
46572,139360.0,Year,IV,161000.0,171000.0,Year,55105
46573,76045.0,Year,II,127000.0,0.0,Year,55106
46574,150238.0,Year,II,150238.0,175238.0,Year,55107
46575,98738.0,Year,III,108000.0,0.0,Year,55108
46576,93018.0,Year,II,93018.0,105770.0,Year,55109
46577,85342.0,Year,IV,94000.0,0.0,Year,55110
46578,141357.0,Year,IV,180000.0,0.0,Year,55111
46579,70075.0,Year,II,120000.0,0.0,Year,55112
46580,112861.0,Year,III,112861.0,165400.0,Year,55113
46581,75462.0,Year,I,120000.0,0.0,Year,55114
46582,98946.0,Year,III,126000.0,0.0,Year,55115
46583,62608.0,Year,II,80000.0,0.0,Year,55116
46584,87485.0,Year,II,87485.0,87486.0,Year,55117
46585,81890.0,Year,III,85000.0,0.0,Year,55118
46586,53914.0,Year,II,57500.0,0.0,Year,55119
46587,149240.0,Year,III,150000.0,160000.0,Year,55120
46588,75608.0,Year,I,78000.0,0.0,Year,55121
46589,90355.0,Year,II,90355.0,115000.0,Year,55122
46590,64480.0,Year,III,135000.0,0.0,Year,55123
46591,91749.0,Year,IV,95000.0,115000.0,Year,55124
46592,144726.0,Year,III,156000.0,0.0,Year,55125
46593,109138.0,Year,III,160000.0,0.0,Year,55126
46594,100942.0,Year,IV,100942.0,160176.0,Year,55127
46595,58594.0,Year,II,58594.0,67410.0,Year,55128
46596,124176.0,Year,II,124176.0,155648.0,Year,55129
46597,108846.0,Year,III,108846.0,140000.0,Year,55130
46598,114275.0,Year,IV,125000.0,0.0,Year,55131
46599,128315.0,Year,IV,128315.0,130000.0,Year,55132
46600,106205.0,Year,IV,125000.0,0.0,Year,55133
46601,113485.0,Year,II,113485.0,128900.0,Year,55134
46602,98259.0,Year,III,114379.0,0.0,Year,55135
46603,66727.0,Year,II,80400.0,0.0,Year,55136
46604,92560.0,Year,II,138313.55,0.0,Year,55137
46605,97594.0,Year,III,101000.0,0.0,Year,55138
46606,153920.0,Year,II,160000.0,0.0,Year,55139
46607,85363.0,Year,II,147174.76,0.0,Year,55140
46608,177840.0,Year,III,190000.0,210000.0,Year,55141
46609,43.46,Hour,II,44.0,0.0,Hour,55142
46610,143042.0,Year,IV,153339.0,196849.0,Year,55143
46611,128752.0,Year,III,135000.0,135100.0,Year,55144
46612,108347.0,Year,III,135000.0,0.0,Year,55145
46613,103126.0,Year,III,103126.0,172800.0,Year,55146
46614,56659.0,Year,I,70247.0,0.0,Year,55147
46615,135283.0,Year,II,182400.0,0.0,Year,55148
46616,115232.0,Year,IV,120000.0,140000.0,Year,55149
46617,87859.0,Year,III,95232.0,0.0,Year,55150
46618,111176.0,Year,III,120000.0,0.0,Year,55151
46619,89648.0,Year,II,89648.0,0.0,Year,55152
46620,94037.0,Year,II,108784.0,108790.0,Year,55153
46621,119933.0,Year,III,146000.0,0.0,Year,55154
46622,39.43,Hour,II,55.0,0.0,Hour,55155
46623,167710.0,Year,IV,167710.0,259536.0,Year,55156
46624,144726.0,Year,III,160000.0,0.0,Year,55157
46625,95139.0,Year,IV,130000.0,0.0,Year,55158
46626,105040.0,Year,III,150000.0,0.0,Year,55159
46627,101858.0,Year,III,165000.0,0.0,Year,55160
46628,45011.0,Year,I,63000.0,0.0,Year,55161
46629,119350.0,Year,II,119350.0,0.0,Year,55162
46630,117686.0,Year,IV,117686.0,154300.0,Year,55163
46631,130021.0,Year,III,140000.0,160000.0,Year,55164
46632,93850.0,Year,II,109600.0,198800.0,Year,55165
46633,121763.0,Year,I,153000.0,0.0,Year,55166
46634,113339.0,Year,III,113339.0,0.0,Year,55167
46635,130894.0,Year,II,130894.0,210000.0,Year,55168
46636,55349.0,Year,I,55349.0,0.0,Year,55169
46637,46.97,Hour,I,47.0,0.0,Hour,55170
46638,98779.0,Year,I,98779.0,0.0,Year,55171
46639,72010.0,Year,II,82000.0,0.0,Year,55172
46640,102003.0,Year,III,102003.0,0.0,Year,55173
46641,77000.0,Year,No Record,79560.0,0.0,Year,55174
46642,66373.0,Year,II,66373.0,98700.0,Year,55175
46643,111904.0,Year,II,120000.0,130000.0,Year,55176
46644,136926.0,Year,IV,136926.0,210000.0,Year,55177
46645,139339.0,Year,III,168205.13,0.0,Year,55178
46646,97760.0,Year,I,160000.0,0.0,Year,55179
46647,167710.0,Year,IV,217000.0,281000.0,Year,55180
46648,81827.0,Year,II,81827.0,81828.0,Year,55181
46649,78416.0,Year,II,78416.0,88000.0,Year,55182
46650,105394.0,Year,IV,170000.0,270500.0,Year,55183
46651,114379.0,Year,III,114379.0,0.0,Year,55184
46652,98550.0,Year,II,110000.0,0.0,Year,55185
46653,66664.0,Year,II,100000.0,0.0,Year,55186
46654,92082.0,Year,II,92082.0,125000.0,Year,55187
46655,96533.0,Year,III,110000.0,0.0,Year,55188
46656,184080.0,Year,IV,184080.0,0.0,Year,55189
46657,61859.0,Year,I,61859.0,0.0,Year,55190
46658,94037.0,Year,II,95000.0,100000.0,Year,55191
46659,105040.0,Year,III,120000.0,150000.0,Year,55192
46660,104832.0,Year,III,150000.0,0.0,Year,55193
46661,70762.0,Year,II,75000.0,0.0,Year,55194
46662,67163.0,Year,II,68176.5,0.0,Year,55195
46663,111904.0,Year,III,133016.0,0.0,Year,55196
46664,83221.0,Year,II,83221.0,109200.0,Year,55197
46665,86632.0,Year,II,86632.0,90000.0,Year,55198
46666,53685.0,Year,I,62000.0,0.0,Year,55199
46667,79914.0,Year,I,79914.0,85000.0,Year,55200
46668,112320.0,Year,III,126100.0,206200.0,Year,55201
46669,49837.0,Year,I,49837.0,60780.0,Year,55202
46670,123614.0,Year,III,123650.0,145500.0,Year,55203
46671,104291.0,Year,I,155303.0,0.0,Year,55204
46672,84157.0,Year,III,84157.0,137700.0,Year,55205
46673,40.01,Hour,II,41.0,0.0,Hour,55206
46674,94744.0,Year,III,94744.0,115529.0,Year,55207
46675,50315.0,Year,I,70000.0,0.0,Year,55208
46676,71968.0,Year,II,76856.0,76857.0,Year,55209
46677,81640.0,Year,II,189000.0,0.0,Year,55210
46678,116439.0,Year,No Record,126000.0,0.0,Year,55211
46679,94037.0,Year,II,112320.0,0.0,Year,55212
46680,67995.0,Year,I,67995.0,0.0,Year,55213
46681,46280.0,Year,II,46280.0,55000.0,Year,55214
46682,164507.0,Year,III,175000.0,200000.0,Year,55215
46683,87485.0,Year,II,118000.0,0.0,Year,55216
46684,151882.0,Year,IV,160000.0,0.0,Year,55217
46685,65666.0,Year,II,65666.0,90000.0,Year,55218
46686,93870.0,Year,II,110000.0,120000.0,Year,55219
46687,67392.0,Year,IV,99700.0,154300.0,Year,55220
46688,94037.0,Year,II,125000.0,0.0,Year,55221
46689,128315.0,Year,IV,128315.0,157000.0,Year,55222
46690,76981.0,Year,II,76981.0,91404.0,Year,55223
46691,123614.0,Year,III,123614.0,190000.0,Year,55224
46692,120744.0,Year,I,131250.0,0.0,Year,55225
46693,131206.0,Year,II,152000.0,0.0,Year,55226
46694,95326.0,Year,III,95326.0,150750.0,Year,55227
46695,78562.0,Year,II,87152.0,0.0,Year,55228
46696,100443.0,Year,III,119548.0,149548.0,Year,55229
46697,111176.0,Year,III,133000.0,0.0,Year,55230
46698,87838.0,Year,III,90000.0,120000.0,Year,55231
46699,109138.0,Year,III,109138.0,160200.0,Year,55232
46700,104832.0,Year,III,104832.0,152000.0,Year,55233
46701,118664.0,Year,IV,118664.0,0.0,Year,55234
46702,184080.0,Year,IV,203280.0,0.0,Year,55235
46703,86798.0,Year,III,90000.0,0.0,Year,55236
46704,102107.0,Year,II,112000.0,0.0,Year,55237
46705,117645.0,Year,IV,132000.0,0.0,Year,55238
46706,90397.0,Year,II,115000.0,145000.0,Year,55239
46707,95451.0,Year,II,135000.0,0.0,Year,55240
46708,61797.0,Year,III,77040.0,0.0,Year,55241
46709,79955.0,Year,I,100000.0,130000.0,Year,55242
46710,81494.0,Year,II,94037.0,94100.0,Year,55243
46711,120224.0,Year,III,120224.0,162100.0,Year,55244
46712,116667.0,Year,III,116667.0,117852.0,Year,55245
46713,78499.0,Year,II,78499.0,98000.0,Year,55246
46714,68806.0,Year,III,197425.14,0.0,Year,55247
46715,96221.0,Year,IV,96221.0,136000.0,Year,55248
46716,79498.0,Year,II,79498.0,0.0,Year,55249
46717,89669.0,Year,II,105000.0,0.0,Year,55250
46718,89710.0,Year,I,110000.0,0.0,Year,55251
46719,193731.0,Year,II,193731.0,0.0,Year,55252
46720,63835.0,Year,II,82000.0,0.0,Year,55253
46721,78499.0,Year,II,78499.0,103500.0,Year,55254
46722,130894.0,Year,II,175000.0,0.0,Year,55255
46723,84094.0,Year,II,84094.0,0.0,Year,55256
46724,140920.0,Year,III,153594.0,0.0,Year,55257
46725,139318.0,Year,IV,139318.0,0.0,Year,55258
46726,98259.0,Year,III,110000.0,0.0,Year,55259
46727,93870.0,Year,II,93870.0,0.0,Year,55260
46728,73133.0,Year,I,73133.0,74000.0,Year,55261
46729,89565.0,Year,II,150000.0,0.0,Year,55262
